
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\0CX\0CX02TE\2013-04-16_19-41-47_9999\0CX02TE-2013-04-16_19-41-47_9999-8_99_8.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-11_9_11.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-11_9_11_horizontal.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-11_9_11_transpose.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-11_9_11_vertical.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-12_4_12.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-12_4_12_horizontal.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-12_4_12_transpose.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-12_4_12_vertical.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-13_14_13.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-13_14_13_horizontal.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-13_14_13_transpose.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-13_14_13_vertical.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-14_13_14.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-14_13_14_horizontal.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-14_13_14_transpose.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-14_13_14_vertical.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-15_15_15.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-15_15_15_horizontal.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-15_15_15_transpose.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-15_15_15_vertical.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-16_19_16.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-16_19_16_horizontal.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-16_19_16_transpose.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-16_19_16_vertical.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-17_16_17.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-17_16_17_horizontal.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-17_16_17_transpose.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-17_16_17_vertical.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-18_10_18.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-18_10_18_horizontal.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-18_10_18_transpose.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-18_10_18_vertical.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-19_8_19.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-19_8_19_horizontal.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-19_8_19_transpose.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-19_8_19_vertical.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-1_17_1.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-1_17_1_horizontal.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-1_17_1_transpose.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-1_17_1_vertical.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-20_20_20.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-20_20_20_horizontal.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-20_20_20_transpose.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-20_20_20_vertical.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-21_21_21.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-21_21_21_horizontal.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-21_21_21_transpose.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-21_21_21_vertical.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-22_1_22.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-22_1_22_horizontal.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-22_1_22_transpose.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-22_1_22_vertical.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-23_23_23.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-23_23_23_horizontal.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-23_23_23_transpose.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-23_23_23_vertical.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-24_2_24.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-24_2_24_horizontal.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-24_2_24_transpose.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-24_2_24_vertical.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-25_6_25.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-25_6_25_horizontal.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-25_6_25_transpose.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-25_6_25_vertical.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-2_24_2.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-2_24_2_horizontal.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-2_24_2_transpose.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-2_24_2_vertical.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-3_12_3.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-3_12_3_horizontal.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-3_12_3_transpose.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-3_12_3_vertical.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-4_22_4.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-4_22_4_horizontal.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-4_22_4_transpose.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-4_22_4_vertical.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-5_5_5.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-5_5_5_horizontal.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-5_5_5_transpose.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-5_5_5_vertical.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-6_18_6.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-6_18_6_horizontal.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-6_18_6_transpose.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-6_18_6_vertical.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-7_11_7.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-7_11_7_horizontal.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-7_11_7_transpose.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-7_11_7_vertical.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-8_3_8.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-8_3_8_horizontal.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-8_3_8_transpose.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-8_3_8_vertical.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-9_25_9.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-9_25_9_horizontal.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-9_25_9_transpose.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2087487\2012-06-15_09-59-43_8300\208-2087487-9_25_9_vertical.png, Label: 5
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2088031\2012-04-26_18-09-30_8240\208-2088031-10_7_10.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2088031\2012-04-26_18-09-30_8240\208-2088031-10_7_10_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2088031\2012-04-26_18-09-30_8240\208-2088031-10_7_10_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2088031\2012-04-26_18-09-30_8240\208-2088031-10_7_10_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2088031\2012-04-26_18-09-30_8240\208-2088031-11_9_11.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2088031\2012-04-26_18-09-30_8240\208-2088031-11_9_11_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2088031\2012-04-26_18-09-30_8240\208-2088031-11_9_11_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2088031\2012-04-26_18-09-30_8240\208-2088031-11_9_11_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2088031\2012-04-26_18-09-30_8240\208-2088031-12_4_12.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2088031\2012-04-26_18-09-30_8240\208-2088031-12_4_12_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2088031\2012-04-26_18-09-30_8240\208-2088031-12_4_12_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2088031\2012-04-26_18-09-30_8240\208-2088031-12_4_12_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2088031\2012-04-26_18-09-30_8240\208-2088031-19_8_19.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2088031\2012-04-26_18-09-30_8240\208-2088031-19_8_19_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2088031\2012-04-26_18-09-30_8240\208-2088031-19_8_19_transpose.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2088031\2012-04-26_18-09-30_8240\208-2088031-19_8_19_vertical.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2088031\2012-04-26_18-09-30_8240\208-2088031-22_1_22.png, Label: 2
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2088031\2012-04-26_18-09-30_8240\208-2088031-22_1_22_horizontal.png, Label: 6
file: C:\Users\anne\PycharmProjects\DeepLearning\Project\Data\TIWafer\preprocessed\images\208\2088031\2012-04-26_18-09-30_8240\208-2088031-22_1_22_transpose.png, Label: 6
